chemical_state_id,image_id,split,dose_ppm_min,cal_r,cal_g,cal_b,L_star,a_star,b_star,hue,sat,val,delta_e,uniformity_score,noise_std,temperature_c,humidity_pct,strip_age_days
CHEM-TR-0301,img_train_0301_var05,train,1774.32,54.5,38.8,26.2,17.05,5.39,11.18,26.0,51.8,21.2,79.13,0.1,39.35,33.5,45.7,13.8
CHEM-TR-0301,img_train_0301_var07,train,1774.32,54.9,38.5,24.1,16.95,5.56,12.48,28.0,55.7,21.2,79.29,0.1,37.32,27.7,79.0,24.5
CHEM-TR-0301,img_train_0301_var08,train,1774.32,61.0,48.0,36.0,20.96,3.82,9.92,28.0,41.2,23.9,75.12,0.1,52.75,25.1,30.9,38.2
CHEM-TR-0301,img_train_0301_var09,train,1774.32,55.6,39.5,26.7,17.42,5.54,11.39,26.0,52.5,21.6,78.78,0.1,48.05,21.8,55.6,24.6
CHEM-TR-0301,img_train_0301_var10,train,1774.32,44.9,29.7,16.7,12.67,5.44,11.49,28.0,63.5,17.3,83.51,0.1,48.79,19.5,46.2,4.6
CHEM-TR-0302,img_train_0302_var01,train,97.18,221.7,213.0,192.3,85.46,-0.48,11.34,44.0,12.9,86.7,10.84,0.551,15.72,29.5,77.0,4.7
CHEM-TR-0302,img_train_0302_var02,train,97.18,230.7,212.6,191.5,86.06,2.85,12.71,32.0,16.9,90.2,10.87,0.981,0.65,29.9,77.2,12.3
CHEM-TR-0302,img_train_0302_var04,train,97.18,224.8,224.3,214.9,89.08,-1.47,4.65,60.0,4.3,87.8,8.41,0.996,0.15,33.1,31.4,32.2
CHEM-TR-0302,img_train_0302_var05,train,97.18,220.4,210.9,192.3,84.8,0.17,10.38,38.0,12.5,86.3,11.29,0.952,1.69,28.8,52.2,35.1
CHEM-TR-0302,img_train_0302_var06,train,97.18,220.3,212.4,192.4,85.19,-0.67,10.88,42.0,12.5,86.3,11.03,0.626,13.09,21.2,45.3,9.3
CHEM-TR-0302,img_train_0302_var07,train,97.18,221.9,213.4,193.7,85.61,-0.4,10.81,42.0,12.5,86.7,10.58,0.97,1.05,24.3,70.1,38.4
CHEM-TR-0302,img_train_0302_var09,train,97.18,220.5,211.8,192.6,85.07,-0.24,10.57,40.0,12.5,86.3,11.07,0.678,11.28,28.1,77.2,36.0
CHEM-TR-0302,img_train_0302_var10,train,97.18,224.4,215.7,196.3,86.44,-0.29,10.65,40.0,12.5,87.8,9.73,0.982,0.64,23.1,52.2,4.0
CHEM-TR-0303,img_train_0303_var01,train,441.97,158.5,143.1,119.0,60.18,1.78,14.93,38.0,25.5,62.0,36.33,0.986,0.49,21.3,62.2,10.4
CHEM-TR-0303,img_train_0303_var02,train,441.97,155.0,140.0,118.1,59.0,1.97,13.74,34.0,23.5,60.4,37.33,0.326,23.58,34.0,49.8,27.9
CHEM-TR-0303,img_train_0303_var03,train,441.97,165.0,150.7,166.1,63.99,8.14,-6.16,292.0,9.8,65.1,36.23,0.213,27.56,24.4,70.2,24.6
CHEM-TR-0303,img_train_0303_var04,train,441.97,166.3,145.5,123.1,61.64,4.16,14.73,30.0,25.9,65.1,35.03,0.983,0.6,28.1,76.2,33.4
CHEM-TR-0303,img_train_0303_var05,train,441.97,158.7,141.8,118.0,59.82,2.46,14.98,34.0,25.5,62.0,36.72,0.959,1.44,31.4,78.2,5.8
CHEM-TR-0303,img_train_0303_var06,train,441.97,155.4,140.4,118.4,59.15,1.97,13.81,36.0,23.9,60.8,37.19,0.294,24.7,34.5,52.1,22.0
CHEM-TR-0303,img_train_0303_var07,train,441.97,158.8,142.4,118.7,60.0,2.26,14.87,36.0,25.5,62.0,36.52,0.901,3.47,20.4,57.3,28.1
CHEM-TR-0303,img_train_0303_var08,train,441.97,168.0,164.0,152.0,67.38,-0.72,6.74,46.0,9.4,65.9,28.74,0.988,0.43,31.7,54.1,32.9
CHEM-TR-0303,img_train_0303_var09,train,441.97,158.0,142.4,118.1,59.93,1.83,15.09,36.0,24.7,61.6,36.6,0.946,1.88,21.7,40.7,4.8
CHEM-TR-0303,img_train_0303_var10,train,441.97,161.1,143.7,120.6,60.62,2.75,14.68,34.0,25.5,63.1,35.9,0.336,23.22,27.5,65.9,36.3
CHEM-TR-0304,img_train_0304_var01,train,746.25,121.6,103.2,79.7,44.84,3.52,16.02,34.0,34.9,47.5,51.73,0.1,36.38,23.8,63.1,6.4
CHEM-TR-0304,img_train_0304_var02,train,746.25,122.1,102.8,80.2,44.8,4.09,15.67,32.0,34.5,47.8,51.76,0.1,41.91,26.8,47.5,5.0
CHEM-TR-0304,img_train_0304_var03,train,746.25,121.9,110.3,137.5,48.46,10.16,-13.27,264.0,19.6,53.7,53.38,0.1,42.12,27.7,53.2,13.9
CHEM-TR-0304,img_train_0304_var04,train,746.25,128.1,105.8,82.5,46.28,5.22,16.43,30.0,36.1,50.2,50.49,0.1,43.34,24.6,41.3,34.9
CHEM-TR-0304,img_train_0304_var05,train,746.25,121.1,102.0,78.8,44.43,3.93,15.98,34.0,35.7,47.5,52.15,0.254,26.11,29.4,78.4,16.9
CHEM-TR-0304,img_train_0304_var06,train,746.25,121.2,103.0,79.6,44.73,3.53,15.89,32.0,34.9,47.5,51.82,0.984,0.56,19.8,54.7,23.6
CHEM-TR-0304,img_train_0304_var07,train,746.25,117.6,100.5,78.6,43.64,3.26,14.97,34.0,33.3,45.9,52.77,0.335,23.28,24.7,67.4,20.6
CHEM-TR-0304,img_train_0304_var08,train,746.25,133.0,116.0,105.0,50.09,4.71,8.51,24.0,21.2,52.2,46.11,0.1,42.56,23.1,66.5,9.7
CHEM-TR-0304,img_train_0304_var09,train,746.25,121.2,101.8,78.8,44.37,4.1,15.9,32.0,35.7,47.5,52.21,0.916,2.93,27.8,50.3,9.8
CHEM-TR-0304,img_train_0304_var10,train,746.25,112.0,94.5,72.2,41.22,3.5,15.42,34.0,35.7,43.9,55.24,0.1,35.86,28.4,33.3,18.4
CHEM-TR-0305,img_train_0305_var01,train,138.87,210.2,201.5,180.9,81.33,-0.44,11.37,42.0,14.1,82.4,14.89,0.6,14.01,29.4,63.7,33.8
CHEM-TR-0305,img_train_0305_var02,train,138.87,215.2,202.4,181.4,81.99,0.96,12.12,38.0,15.7,84.3,14.36,0.983,0.59,22.3,68.1,18.2
CHEM-TR-0305,img_train_0305_var03,train,138.87,208.3,200.1,174.8,80.68,-1.37,13.7,46.0,16.5,81.6,16.13,0.931,2.42,20.0,60.2,38.3
CHEM-TR-0305,img_train_0305_var04,train,138.87,224.8,221.7,203.5,88.16,-2.07,9.33,52.0,9.4,87.8,8.26,0.997,0.1,31.2,61.4,38.8
CHEM-TR-0305,img_train_0305_var05,train,138.87,212.1,202.8,181.8,81.85,-0.3,11.67,40.0,14.5,83.1,14.42,0.957,1.52,33.5,69.1,4.3
CHEM-TR-0305,img_train_0305_var06,train,138.87,210.4,201.7,181.4,81.41,-0.42,11.23,42.0,13.7,82.4,14.79,0.645,12.43,25.1,75.1,9.3
CHEM-TR-0305,img_train_0305_var07,train,138.87,209.6,201.4,180.1,81.24,-0.76,11.67,44.0,13.7,82.0,15.05,0.966,1.2,33.0,51.0,38.2
CHEM-TR-0305,img_train_0305_var09,train,138.87,213.0,202.4,181.3,81.79,0.2,11.85,40.0,14.9,83.5,14.5,0.662,11.83,22.8,48.6,12.2
CHEM-TR-0305,img_train_0305_var10,train,138.87,214.3,204.9,183.7,82.6,-0.28,11.72,40.0,14.5,83.9,13.7,0.47,18.55,27.2,54.1,27.7
CHEM-TR-0306,img_train_0306_var01,train,165.65,207.0,195.5,174.1,79.37,0.46,12.22,38.0,16.1,81.2,16.94,0.566,15.19,30.0,38.9,16.6
CHEM-TR-0306,img_train_0306_var02,train,165.65,203.9,194.3,173.3,78.8,-0.2,11.79,42.0,14.9,79.6,17.44,0.978,0.76,20.6,51.4,19.5
CHEM-TR-0306,img_train_0306_var03,train,165.65,207.8,194.5,188.4,79.51,3.61,4.72,18.0,9.0,81.2,17.32,0.613,13.54,23.0,46.8,18.3
CHEM-TR-0306,img_train_0306_var04,train,165.65,222.0,213.3,189.8,85.5,-0.93,12.7,46.0,14.5,86.7,11.22,0.649,12.29,27.7,60.3,38.3
CHEM-TR-0306,img_train_0306_var05,train,165.65,207.1,196.2,172.7,79.52,-0.07,13.16,42.0,16.9,81.2,17.01,0.959,1.43,19.9,70.7,19.6
CHEM-TR-0306,img_train_0306_var06,train,165.65,206.5,195.6,173.5,79.34,0.14,12.48,40.0,16.1,80.8,17.02,0.534,16.32,27.4,55.0,25.8
CHEM-TR-0306,img_train_0306_var07,train,165.65,207.8,196.2,175.1,79.63,0.59,12.05,40.0,15.3,81.2,16.65,0.56,15.39,32.9,42.6,26.0
CHEM-TR-0306,img_train_0306_var09,train,165.65,206.7,196.4,174.0,79.58,-0.14,12.56,42.0,16.1,80.8,16.81,0.934,2.31,21.7,45.3,30.7
CHEM-TR-0306,img_train_0306_var10,train,165.65,195.9,187.5,168.3,76.27,-0.3,10.78,42.0,13.7,76.5,19.83,0.977,0.82,21.1,73.2,15.7
CHEM-TR-0307,img_train_0307_var01,train,357.92,172.2,156.4,133.3,65.29,2.03,14.2,36.0,22.7,67.5,31.18,0.987,0.46,26.2,62.1,16.9
CHEM-TR-0307,img_train_0307_var02,train,357.92,167.9,153.6,132.0,64.14,1.63,13.25,36.0,20.8,65.5,32.16,0.978,0.76,30.7,77.1,9.2
CHEM-TR-0307,img_train_0307_var03,train,357.92,164.8,150.3,112.4,62.58,-0.6,21.99,44.0,31.8,64.3,35.87,0.977,0.81,24.6,55.6,21.1
CHEM-TR-0307,img_train_0307_var04,train,357.92,187.7,170.2,145.7,70.56,2.33,14.96,36.0,22.4,73.3,26.19,0.988,0.41,27.5,57.0,13.7
CHEM-TR-0307,img_train_0307_var05,train,357.92,172.3,156.4,131.7,65.27,1.78,15.05,36.0,23.9,67.5,31.35,0.955,1.58,32.7,32.7,11.0
CHEM-TR-0307,img_train_0307_var06,train,357.92,167.5,154.7,131.8,64.38,0.89,13.7,38.0,21.6,65.5,31.97,0.444,19.46,26.6,67.0,5.5
CHEM-TR-0307,img_train_0307_var07,train,357.92,172.0,157.4,133.1,65.53,1.35,14.66,36.0,22.7,67.5,31.0,0.928,2.51,21.0,70.3,20.6
CHEM-TR-0307,img_train_0307_var08,train,357.92,175.0,175.0,164.0,71.18,-2.01,5.64,60.0,6.3,68.6,25.17,0.955,1.56,33.7,59.1,35.8
CHEM-TR-0307,img_train_0307_var09,train,357.92,166.8,155.1,132.6,64.43,0.52,13.33,40.0,20.4,65.1,31.87,0.496,17.66,27.7,31.7,7.1
CHEM-TR-0307,img_train_0307_var10,train,357.92,157.9,145.8,124.9,60.99,0.95,12.7,38.0,21.2,61.6,35.21,0.977,0.8,26.9,55.2,11.7
CHEM-TR-0308,img_train_0308_var01,train,0.0,244.6,240.0,221.3,94.69,-1.57,9.55,46.0,9.4,95.7,2.51,0.465,18.73,21.6,60.7,6.7
CHEM-TR-0308,img_train_0308_var02,train,0.0,244.2,239.9,221.9,94.65,-1.55,9.18,46.0,9.4,95.7,2.46,0.988,0.41,25.3,49.6,20.4
CHEM-TR-0308,img_train_0308_var03,train,0.0,244.5,238.9,214.7,94.27,-2.1,12.36,48.0,12.2,95.7,4.59,0.989,0.4,34.6,42.1,10.3
CHEM-TR-0308,img_train_0308_var05,train,0.0,243.2,239.0,221.9,94.35,-1.47,8.74,46.0,9.0,95.3,2.58,0.956,1.54,26.5,45.2,20.7
CHEM-TR-0308,img_train_0308_var06,train,0.0,243.8,239.7,223.0,94.61,-1.45,8.56,48.0,8.2,95.3,2.43,0.554,15.6,33.0,32.1,18.4
CHEM-TR-0308,img_train_0308_var07,train,0.0,246.4,241.9,225.7,95.4,-1.24,8.35,46.0,8.6,96.5,1.95,0.291,24.81,31.9,40.2,34.5
CHEM-TR-0308,img_train_0308_var09,train,0.0,244.6,239.3,222.8,94.56,-0.98,8.6,46.0,9.0,95.7,2.1,0.589,14.39,22.5,58.1,4.2
CHEM-TR-0308,img_train_0308_var10,train,0.0,233.3,231.3,216.9,91.56,-1.81,7.23,52.0,7.5,91.4,5.31,0.175,28.89,22.3,32.8,26.9
CHEM-TR-0309,img_train_0309_var01,train,1140.34,89.5,69.7,51.0,31.17,5.59,14.49,28.0,42.7,34.9,65.26,0.982,0.62,26.5,79.9,25.9
CHEM-TR-0309,img_train_0309_var02,train,1140.34,83.3,65.2,48.0,29.09,5.05,13.47,30.0,43.5,32.5,67.21,0.1,42.24,24.1,48.1,6.8
CHEM-TR-0309,img_train_0309_var03,train,1140.34,88.4,79.4,105.2,35.54,9.46,-13.52,260.0,24.7,41.2,65.14,0.98,0.68,21.4,42.9,10.2
CHEM-TR-0309,img_train_0309_var05,train,1140.34,87.8,69.3,49.8,30.85,4.86,14.77,32.0,43.5,34.1,65.55,0.962,1.33,30.7,59.3,9.9
CHEM-TR-0309,img_train_0309_var06,train,1140.34,89.4,70.0,51.1,31.25,5.35,14.55,28.0,42.7,34.9,65.17,0.1,51.26,26.0,42.6,10.9
CHEM-TR-0309,img_train_0309_var07,train,1140.34,88.1,68.8,49.1,30.71,5.25,15.03,30.0,44.3,34.5,65.74,0.965,1.22,20.7,68.9,26.9
CHEM-TR-0309,img_train_0309_var08,train,1140.34,92.0,78.0,65.0,34.2,3.57,9.87,28.0,29.4,36.1,61.88,0.1,45.39,23.8,34.8,21.6
CHEM-TR-0309,img_train_0309_var09,train,1140.34,87.7,68.4,49.9,30.59,5.36,14.37,30.0,43.5,34.1,65.81,0.939,2.12,22.4,61.8,26.0
CHEM-TR-0309,img_train_0309_var10,train,1140.34,86.2,68.8,49.3,30.52,4.33,14.65,30.0,43.1,33.7,65.83,0.1,47.7,28.2,74.4,16.6
CHEM-TR-0310,img_train_0310_var01,train,943.61,99.1,80.4,61.0,35.57,4.73,14.33,30.0,38.4,38.8,60.81,0.1,44.21,20.3,41.4,8.0
CHEM-TR-0310,img_train_0310_var02,train,943.61,102.0,83.3,63.4,36.78,4.59,14.54,30.0,38.4,40.0,59.62,0.978,0.77,24.5,31.5,19.1
CHEM-TR-0310,img_train_0310_var03,train,943.61,103.8,83.7,31.1,36.62,1.82,32.95,44.0,69.8,40.4,64.04,0.1,51.09,30.3,42.1,30.4
CHEM-TR-0310,img_train_0310_var04,train,943.61,102.8,79.8,59.9,35.81,6.6,15.42,28.0,42.4,40.0,60.84,0.1,52.35,26.4,70.0,37.3
CHEM-TR-0310,img_train_0310_var05,train,943.61,102.7,81.6,61.0,36.34,5.56,15.44,30.0,40.4,40.0,60.22,0.96,1.41,34.1,50.6,31.6
CHEM-TR-0310,img_train_0310_var06,train,943.61,103.3,83.5,63.0,36.97,4.96,15.1,30.0,40.0,40.4,59.51,0.986,0.49,27.0,61.0,27.4
CHEM-TR-0310,img_train_0310_var07,train,943.61,99.0,80.0,59.5,35.42,4.67,15.08,32.0,39.6,38.4,61.03,0.22,27.28,35.0,65.5,31.8
CHEM-TR-0310,img_train_0310_var08,train,943.61,107.0,95.0,78.0,40.99,1.86,11.51,36.0,27.1,42.0,55.08,0.1,40.06,22.9,71.0,12.7
CHEM-TR-0310,img_train_0310_var09,train,943.61,101.8,83.2,61.1,36.69,4.23,15.83,34.0,39.6,39.6,59.82,0.922,2.72,29.4,68.0,36.4
CHEM-TR-0310,img_train_0310_var10,train,943.61,90.8,71.7,51.9,31.95,5.02,14.98,30.0,43.1,35.3,64.49,0.1,41.69,30.8,41.6,34.3
CHEM-TR-0311,img_train_0311_var01,train,1099.11,86.4,68.7,49.3,30.52,4.49,14.61,30.0,43.1,33.7,65.84,0.1,45.7,21.0,68.2,23.2
CHEM-TR-0311,img_train_0311_var02,train,1099.11,89.3,72.0,52.3,31.87,4.19,14.62,32.0,41.6,34.9,64.48,0.98,0.69,27.7,66.4,23.5
CHEM-TR-0311,img_train_0311_var03,train,1099.11,92.3,78.0,96.7,35.2,9.84,-8.71,288.0,19.6,37.6,64.01,0.982,0.64,33.1,64.8,4.6
CHEM-TR-0311,img_train_0311_var05,train,1099.11,86.5,67.8,49.2,30.24,5.14,14.35,30.0,43.1,33.7,66.14,0.166,29.2,25.9,50.9,14.1
CHEM-TR-0311,img_train_0311_var06,train,1099.11,92.0,72.6,52.7,32.36,5.13,15.04,30.0,43.5,36.1,64.09,0.1,53.94,31.6,52.7,28.1
CHEM-TR-0311,img_train_0311_var07,train,1099.11,91.6,71.3,51.3,31.91,5.54,15.34,30.0,43.9,35.7,64.6,0.966,1.2,31.5,57.1,37.5
CHEM-TR-0311,img_train_0311_var08,train,1099.11,135.6,109.7,135.2,49.55,14.98,-10.16,300.0,19.2,52.9,52.29,0.1,43.61,22.6,50.7,12.1
CHEM-TR-0311,img_train_0311_var09,train,1099.11,86.4,68.4,49.3,30.41,4.67,14.48,30.0,43.1,33.7,65.95,0.1,40.03,22.7,44.8,37.9
CHEM-TR-0311,img_train_0311_var10,train,1099.11,89.2,71.6,50.5,31.69,4.19,15.48,32.0,43.9,34.9,64.74,0.1,41.43,34.9,50.6,10.2
CHEM-TR-0312,img_train_0312_var01,train,605.12,137.9,118.3,95.9,51.01,3.98,15.19,32.0,30.6,53.7,45.55,0.982,0.62,33.1,44.1,20.2
CHEM-TR-0312,img_train_0312_var02,train,605.12,133.1,115.8,94.5,49.8,3.26,14.25,32.0,29.4,52.2,46.58,0.194,28.19,32.4,60.7,36.1
CHEM-TR-0312,img_train_0312_var03,train,605.12,138.0,118.9,97.0,51.19,3.88,14.76,32.0,29.0,53.7,45.3,0.1,37.11,31.6,61.8,28.1
CHEM-TR-0312,img_train_0312_var04,train,605.12,142.2,120.4,98.1,52.04,4.95,15.39,30.0,31.0,55.7,44.64,0.1,38.06,19.7,52.2,7.3
CHEM-TR-0312,img_train_0312_var05,train,605.12,133.7,114.6,94.1,49.54,4.12,14.12,30.0,29.4,52.2,46.88,0.399,21.02,34.3,48.2,34.3
CHEM-TR-0312,img_train_0312_var06,train,605.12,133.2,115.7,94.7,49.78,3.4,14.14,32.0,29.4,52.2,46.6,0.1,32.42,19.8,54.2,33.0
CHEM-TR-0312,img_train_0312_var07,train,605.12,137.2,118.9,95.9,51.08,3.4,15.24,32.0,30.6,53.7,45.44,0.365,22.21,22.7,70.3,22.5
CHEM-TR-0312,img_train_0312_var08,train,605.12,142.0,130.0,118.0,55.1,2.43,8.14,30.0,16.9,55.7,40.95,0.1,37.55,27.9,30.8,14.8
CHEM-TR-0312,img_train_0312_var09,train,605.12,137.8,118.3,95.1,50.96,3.86,15.6,32.0,30.6,53.7,45.64,0.953,1.65,34.9,79.7,29.4
CHEM-TR-0312,img_train_0312_var10,train,605.12,122.0,105.4,85.0,45.59,3.2,13.9,34.0,30.6,47.5,50.72,0.166,29.19,26.4,49.6,5.8
CHEM-TR-0313,img_train_0313_var01,train,1477.88,65.3,49.6,34.1,21.93,4.66,12.56,30.0,47.8,25.5,74.27,0.1,53.92,33.0,77.0,5.1
CHEM-TR-0313,img_train_0313_var02,train,1477.88,67.4,53.1,35.5,23.3,3.55,13.53,34.0,47.8,26.3,72.9,0.1,51.54,29.0,57.5,33.2
CHEM-TR-0313,img_train_0313_var05,train,1477.88,69.2,52.3,36.5,23.29,5.07,12.9,30.0,47.8,27.1,72.96,0.961,1.37,33.1,45.9,29.3
CHEM-TR-0313,img_train_0313_var06,train,1477.88,70.3,54.0,36.2,23.93,4.46,13.96,30.0,48.6,27.5,72.35,0.985,0.53,28.6,76.8,29.9
CHEM-TR-0313,img_train_0313_var07,train,1477.88,64.8,47.2,30.4,21.06,5.49,13.87,30.0,52.9,25.1,75.26,0.1,33.72,32.0,41.0,38.0
CHEM-TR-0313,img_train_0313_var09,train,1477.88,69.2,51.9,35.4,23.13,5.2,13.43,28.0,49.4,27.1,73.16,0.947,1.87,29.1,47.8,10.5
CHEM-TR-0313,img_train_0313_var10,train,1477.88,56.3,40.8,24.6,17.88,4.77,13.38,30.0,57.3,22.0,78.36,0.1,45.85,30.2,64.6,11.4
CHEM-TR-0314,img_train_0314_var01,train,618.03,131.8,115.0,92.4,49.41,2.87,14.92,34.0,29.8,51.4,47.02,0.1,32.14,22.2,35.3,33.2
CHEM-TR-0314,img_train_0314_var02,train,618.03,136.6,117.8,93.5,50.68,3.39,16.12,34.0,31.8,53.3,45.97,0.1,32.79,31.4,79.3,16.0
CHEM-TR-0314,img_train_0314_var03,train,618.03,135.0,117.5,66.9,49.98,-0.37,30.25,44.0,50.6,52.5,50.7,0.1,40.36,19.9,44.7,9.6
CHEM-TR-0314,img_train_0314_var04,train,618.03,141.2,118.6,95.4,51.4,5.14,16.06,30.0,32.5,55.3,45.39,0.1,38.09,30.1,66.8,11.7
CHEM-TR-0314,img_train_0314_var05,train,618.03,131.5,114.0,91.7,49.1,3.19,14.94,34.0,30.6,51.4,47.35,0.408,20.71,33.0,57.1,34.4
CHEM-TR-0314,img_train_0314_var06,train,618.03,135.9,118.0,93.7,50.66,3.07,15.95,34.0,31.0,52.9,45.94,0.1,34.4,29.8,44.1,12.3
CHEM-TR-0314,img_train_0314_var07,train,618.03,133.1,115.9,92.3,49.79,2.82,15.54,34.0,31.0,52.2,46.73,0.402,20.92,19.4,50.4,14.5
CHEM-TR-0314,img_train_0314_var08,train,618.03,149.0,132.0,120.0,56.34,4.39,8.83,24.0,19.6,58.4,39.85,0.1,37.35,34.0,53.4,20.3
CHEM-TR-0314,img_train_0314_var09,train,618.03,135.0,116.8,92.9,50.24,3.18,15.84,34.0,31.4,52.5,46.35,0.951,1.71,20.7,30.3,8.9
CHEM-TR-0314,img_train_0314_var10,train,618.03,124.3,108.3,85.6,46.66,2.6,15.01,36.0,31.4,48.6,49.75,0.1,31.74,29.7,32.6,34.2
CHEM-TR-0315,img_train_0315_var01,train,47.77,233.6,225.9,206.9,89.98,-0.57,10.2,42.0,11.8,91.4,6.23,0.545,15.91,19.5,67.1,11.4
CHEM-TR-0315,img_train_0315_var02,train,47.77,231.0,225.1,207.0,89.59,-1.09,9.56,46.0,9.8,90.2,6.63,0.977,0.82,24.4,38.9,12.8
CHEM-TR-0315,img_train_0315_var03,train,47.77,233.0,226.1,224.1,90.4,1.97,1.83,16.0,3.5,91.0,9.22,0.97,1.06,25.0,75.2,27.4
CHEM-TR-0315,img_train_0315_var05,train,47.77,230.9,225.1,207.2,89.56,-1.05,9.45,46.0,9.8,90.2,6.64,0.958,1.47,30.6,67.4,14.5
CHEM-TR-0315,img_train_0315_var06,train,47.77,231.1,225.3,207.7,89.65,-0.99,9.31,46.0,10.2,90.6,6.53,0.594,14.2,28.2,55.1,11.4
CHEM-TR-0315,img_train_0315_var07,train,47.77,232.0,225.5,209.0,89.8,-0.58,8.82,44.0,9.4,90.6,6.3,0.962,1.33,26.2,78.1,13.3
CHEM-TR-0315,img_train_0315_var09,train,47.77,233.1,227.3,208.0,90.32,-1.25,10.13,46.0,11.0,91.4,6.05,0.943,2.0,27.8,40.3,10.2
CHEM-TR-0315,img_train_0315_var10,train,47.77,234.6,229.0,211.2,90.94,-1.12,9.33,46.0,9.8,91.8,5.32,0.977,0.81,30.7,44.6,20.8
CHEM-TR-0316,img_train_0316_var01,train,1632.92,64.3,48.1,32.9,21.33,5.0,12.53,30.0,50.2,25.1,74.89,0.985,0.51,30.4,55.8,38.4
CHEM-TR-0316,img_train_0316_var05,train,1632.92,58.6,41.7,28.2,18.53,5.75,11.87,26.0,51.8,22.7,77.7,0.962,1.31,25.8,63.5,26.3
CHEM-TR-0316,img_train_0316_var07,train,1632.92,63.9,46.3,30.4,20.68,5.64,13.37,30.0,52.5,24.7,75.62,0.1,36.82,21.2,62.5,38.4
CHEM-TR-0316,img_train_0316_var09,train,1632.92,64.4,47.4,31.6,21.09,5.28,13.14,30.0,51.4,25.1,75.18,0.95,1.74,32.6,51.3,15.1
CHEM-TR-0316,img_train_0316_var10,train,1632.92,53.3,38.2,22.2,16.6,4.7,13.28,30.0,58.4,20.8,79.63,0.1,50.94,30.3,36.7,35.8
CHEM-TR-0317,img_train_0317_var01,train,1530.77,69.3,50.9,34.9,22.83,5.86,13.36,28.0,50.6,27.1,73.5,0.984,0.55,20.9,52.4,11.9
CHEM-TR-0317,img_train_0317_var02,train,1530.77,66.4,50.7,35.2,22.44,4.53,12.54,30.0,47.1,25.9,73.76,0.982,0.65,29.0,55.3,22.1
CHEM-TR-0317,img_train_0317_var05,train,1530.77,62.5,45.7,28.8,20.28,5.12,13.89,30.0,54.9,24.3,76.02,0.961,1.37,21.2,43.7,19.8
CHEM-TR-0317,img_train_0317_var06,train,1530.77,69.3,51.6,34.8,23.07,5.37,13.69,30.0,50.6,27.1,73.24,0.1,53.17,24.2,38.6,25.0
CHEM-TR-0317,img_train_0317_var07,train,1530.77,62.3,45.8,28.8,20.29,4.93,13.84,30.0,54.9,24.3,75.99,0.1,44.87,34.1,51.9,19.6
CHEM-TR-0317,img_train_0317_var08,train,1530.77,73.0,57.0,43.0,25.31,4.76,11.42,28.0,41.2,28.6,70.86,0.1,51.92,23.5,71.3,22.6
CHEM-TR-0317,img_train_0317_var09,train,1530.77,62.1,46.9,30.4,20.63,4.33,13.22,30.0,51.8,24.3,75.59,0.1,47.46,24.9,46.5,27.3
CHEM-TR-0317,img_train_0317_var10,train,1530.77,54.1,38.6,23.4,16.88,4.92,12.88,30.0,57.3,21.2,79.34,0.1,43.9,19.5,31.0,27.3
CHEM-TR-0318,img_train_0318_var01,train,837.05,107.7,90.3,67.9,39.48,3.5,15.55,34.0,37.3,42.0,56.98,0.1,39.79,25.6,59.3,33.2
CHEM-TR-0318,img_train_0318_var02,train,837.05,107.8,89.5,67.9,39.28,4.03,15.29,34.0,37.3,42.0,57.18,0.1,37.05,31.5,35.2,8.4
CHEM-TR-0318,img_train_0318_var03,train,837.05,112.8,92.8,69.4,40.77,4.51,16.5,32.0,38.4,43.9,55.88,0.984,0.56,33.8,59.6,36.3
CHEM-TR-0318,img_train_0318_var04,train,837.05,113.7,90.8,68.6,40.3,5.97,16.35,30.0,40.0,44.3,56.45,0.1,48.45,34.9,71.9,12.9
CHEM-TR-0318,img_train_0318_var05,train,837.05,106.9,88.7,67.0,38.92,3.99,15.35,34.0,37.6,41.6,57.54,0.2,27.99,20.2,75.4,5.8
CHEM-TR-0318,img_train_0318_var06,train,837.05,112.6,94.4,71.0,41.23,3.64,16.13,34.0,36.5,43.9,55.32,0.986,0.5,32.8,41.6,37.9
CHEM-TR-0318,img_train_0318_var07,train,837.05,107.8,89.0,68.0,39.15,4.3,15.06,32.0,36.5,42.0,57.3,0.1,33.59,20.5,78.5,8.5
CHEM-TR-0318,img_train_0318_var08,train,837.05,117.0,104.0,90.0,44.83,2.68,9.77,32.0,23.1,45.9,51.22,0.1,47.21,30.2,76.4,33.1
CHEM-TR-0318,img_train_0318_var09,train,837.05,106.8,89.6,68.0,39.22,3.52,15.16,34.0,36.9,41.6,57.19,0.1,35.67,21.5,38.6,32.3
CHEM-TR-0318,img_train_0318_var10,train,837.05,102.6,85.3,62.8,37.4,3.56,15.75,34.0,39.2,40.0,59.07,0.1,32.94,23.6,52.5,8.0
CHEM-TR-0319,img_train_0319_var01,train,358.39,172.0,156.6,132.8,65.31,1.71,14.55,36.0,22.7,67.1,31.21,0.986,0.48,33.3,63.2,22.1
CHEM-TR-0319,img_train_0319_var02,train,358.39,172.9,157.2,132.5,65.53,1.75,15.01,38.0,23.1,67.5,31.08,0.981,0.68,32.1,65.4,10.8
CHEM-TR-0319,img_train_0319_var03,train,358.39,183.9,183.1,234.4,76.09,10.96,-25.45,240.0,22.0,91.8,41.14,0.98,0.69,31.8,78.3,7.8
