image_id,chemical_state_id,split,dose_ppm_min,base_strip_r,base_strip_g,base_strip_b,lighting_condition,lighting_factor,tint_r,tint_g,tint_b,noise_sigma,blur_ksize,rotation_deg,temperature_c,humidity_pct,strip_age_days,image_path
img_train_0254_var02,CHEM-TR-0254,train,804.24,116,97,74,warm_tungsten,0.906,1.19,0.972,0.825,1.0,0,1.03,19.1,40.2,23.8,synthetic_wristband_dataset\train\img_train_0254_var02.png
img_train_0254_var03,CHEM-TR-0254,train,804.24,116,97,74,cool_fluorescent,1.069,0.869,0.983,1.155,0.73,0,-1.39,23.3,39.7,26.9,synthetic_wristband_dataset\train\img_train_0254_var03.png
img_train_0254_var04,CHEM-TR-0254,train,804.24,116,97,74,bright_diffuse,1.228,1.005,1.04,1.024,0.13,0,0.72,21.8,48.1,38.0,synthetic_wristband_dataset\train\img_train_0254_var04.png
img_train_0254_var05,CHEM-TR-0254,train,804.24,116,97,74,dim_underexposed,0.722,0.95,0.969,0.955,2.18,0,-0.52,22.6,34.1,6.9,synthetic_wristband_dataset\train\img_train_0254_var05.png
img_train_0254_var06,CHEM-TR-0254,train,804.24,116,97,74,mild_camera_blur,0.976,0.98,1.019,0.981,1.12,3,0.11,25.4,33.8,35.3,synthetic_wristband_dataset\train\img_train_0254_var06.png
img_train_0254_var07,CHEM-TR-0254,train,804.24,116,97,74,warm_dim_light,0.773,1.131,0.992,0.855,1.97,0,1.83,29.4,31.0,30.0,synthetic_wristband_dataset\train\img_train_0254_var07.png
img_train_0254_var08,CHEM-TR-0254,train,804.24,116,97,74,cool_bright_light,1.176,0.93,0.973,1.099,0.61,0,-2.31,30.6,41.9,34.9,synthetic_wristband_dataset\train\img_train_0254_var08.png
img_train_0254_var09,CHEM-TR-0254,train,804.24,116,97,74,high_sensor_noise,0.904,0.999,1.006,0.987,3.04,0,0.21,27.6,64.6,5.3,synthetic_wristband_dataset\train\img_train_0254_var09.png
img_train_0254_var10,CHEM-TR-0254,train,804.24,116,97,74,mild_angle_shift,1.047,1.029,0.998,0.942,1.09,0,3.0,29.4,54.2,5.5,synthetic_wristband_dataset\train\img_train_0254_var10.png
img_train_0255_var01,CHEM-TR-0255,train,1685.74,63,46,32,neutral_daylight,1.025,1.017,0.982,0.988,0.66,0,0.19,33.0,35.2,29.0,synthetic_wristband_dataset\train\img_train_0255_var01.png
img_train_0255_var02,CHEM-TR-0255,train,1685.74,63,46,32,warm_tungsten,0.945,1.161,0.947,0.836,0.97,0,0.96,33.3,46.4,11.6,synthetic_wristband_dataset\train\img_train_0255_var02.png
img_train_0255_var03,CHEM-TR-0255,train,1685.74,63,46,32,cool_fluorescent,1.052,0.89,0.974,1.128,0.61,0,-1.55,21.6,31.7,22.4,synthetic_wristband_dataset\train\img_train_0255_var03.png
img_train_0255_var04,CHEM-TR-0255,train,1685.74,63,46,32,bright_diffuse,1.247,1.004,1.026,1.011,0.38,0,0.56,28.2,53.8,37.2,synthetic_wristband_dataset\train\img_train_0255_var04.png
img_train_0255_var05,CHEM-TR-0255,train,1685.74,63,46,32,dim_underexposed,0.737,0.937,0.94,0.969,2.16,0,-1.07,32.2,33.5,17.6,synthetic_wristband_dataset\train\img_train_0255_var05.png
img_train_0255_var06,CHEM-TR-0255,train,1685.74,63,46,32,mild_camera_blur,1.029,0.983,0.993,0.981,1.08,3,-0.07,33.2,48.2,7.8,synthetic_wristband_dataset\train\img_train_0255_var06.png
img_train_0255_var07,CHEM-TR-0255,train,1685.74,63,46,32,warm_dim_light,0.789,1.13,0.984,0.843,1.74,0,1.99,25.1,49.6,19.7,synthetic_wristband_dataset\train\img_train_0255_var07.png
img_train_0255_var08,CHEM-TR-0255,train,1685.74,63,46,32,cool_bright_light,1.168,0.901,0.988,1.104,0.44,0,-2.28,23.1,58.3,34.4,synthetic_wristband_dataset\train\img_train_0255_var08.png
img_train_0255_var09,CHEM-TR-0255,train,1685.74,63,46,32,high_sensor_noise,0.914,0.995,0.985,1.008,3.17,0,0.41,28.3,55.1,31.7,synthetic_wristband_dataset\train\img_train_0255_var09.png
img_train_0255_var10,CHEM-TR-0255,train,1685.74,63,46,32,mild_angle_shift,0.993,1.037,0.97,0.954,1.15,0,2.61,34.5,72.8,36.5,synthetic_wristband_dataset\train\img_train_0255_var10.png
img_train_0256_var01,CHEM-TR-0256,train,1055.4,95,76,56,neutral_daylight,1.019,0.993,1.01,1.001,0.67,0,0.11,20.1,33.3,33.0,synthetic_wristband_dataset\train\img_train_0256_var01.png
img_train_0256_var02,CHEM-TR-0256,train,1055.4,95,76,56,warm_tungsten,0.896,1.178,0.95,0.803,0.92,0,1.02,29.8,50.1,7.5,synthetic_wristband_dataset\train\img_train_0256_var02.png
img_train_0256_var03,CHEM-TR-0256,train,1055.4,95,76,56,cool_fluorescent,1.03,0.895,0.976,1.121,0.95,0,-1.79,33.4,59.8,4.5,synthetic_wristband_dataset\train\img_train_0256_var03.png
img_train_0256_var04,CHEM-TR-0256,train,1055.4,95,76,56,bright_diffuse,1.215,1.024,1.014,1.015,0.1,0,0.29,29.2,48.9,12.9,synthetic_wristband_dataset\train\img_train_0256_var04.png
img_train_0256_var05,CHEM-TR-0256,train,1055.4,95,76,56,dim_underexposed,0.693,0.931,0.941,0.959,2.11,0,-0.79,34.1,74.7,26.3,synthetic_wristband_dataset\train\img_train_0256_var05.png
img_train_0256_var06,CHEM-TR-0256,train,1055.4,95,76,56,mild_camera_blur,0.998,1.008,0.994,1.013,1.19,3,-0.04,32.0,68.6,22.9,synthetic_wristband_dataset\train\img_train_0256_var06.png
img_train_0256_var07,CHEM-TR-0256,train,1055.4,95,76,56,warm_dim_light,0.81,1.155,0.998,0.845,1.88,0,1.93,22.9,57.2,14.6,synthetic_wristband_dataset\train\img_train_0256_var07.png
img_train_0256_var08,CHEM-TR-0256,train,1055.4,95,76,56,cool_bright_light,1.171,0.933,0.99,1.095,0.76,0,-1.97,19.7,30.1,5.5,synthetic_wristband_dataset\train\img_train_0256_var08.png
img_train_0256_var09,CHEM-TR-0256,train,1055.4,95,76,56,high_sensor_noise,0.896,1.015,1.007,1.012,2.95,0,0.4,31.5,34.2,19.3,synthetic_wristband_dataset\train\img_train_0256_var09.png
img_train_0256_var10,CHEM-TR-0256,train,1055.4,95,76,56,mild_angle_shift,1.025,1.035,0.965,0.965,0.93,0,2.95,25.2,33.3,24.3,synthetic_wristband_dataset\train\img_train_0256_var10.png
img_train_0257_var01,CHEM-TR-0257,train,449.4,158,142,117,neutral_daylight,1.012,1.001,1.016,1.017,0.31,0,-0.12,20.3,50.1,32.1,synthetic_wristband_dataset\train\img_train_0257_var01.png
img_train_0257_var02,CHEM-TR-0257,train,449.4,158,142,117,warm_tungsten,0.896,1.176,0.95,0.834,1.1,0,1.35,28.7,73.2,4.8,synthetic_wristband_dataset\train\img_train_0257_var02.png
img_train_0257_var03,CHEM-TR-0257,train,449.4,158,142,117,cool_fluorescent,1.049,0.889,0.989,1.148,0.95,0,-1.35,28.6,74.9,16.9,synthetic_wristband_dataset\train\img_train_0257_var03.png
img_train_0257_var04,CHEM-TR-0257,train,449.4,158,142,117,bright_diffuse,1.192,1.025,1.038,1.013,0.34,0,0.23,24.7,69.5,11.8,synthetic_wristband_dataset\train\img_train_0257_var04.png
img_train_0257_var05,CHEM-TR-0257,train,449.4,158,142,117,dim_underexposed,0.729,0.955,0.964,0.935,2.11,0,-0.61,25.8,31.9,36.8,synthetic_wristband_dataset\train\img_train_0257_var05.png
img_train_0257_var06,CHEM-TR-0257,train,449.4,158,142,117,mild_camera_blur,0.994,0.982,0.999,0.995,1.23,3,-0.25,31.1,78.5,38.5,synthetic_wristband_dataset\train\img_train_0257_var06.png
img_train_0257_var07,CHEM-TR-0257,train,449.4,158,142,117,warm_dim_light,0.8,1.157,0.966,0.842,1.64,0,1.77,22.3,42.7,36.7,synthetic_wristband_dataset\train\img_train_0257_var07.png
img_train_0257_var08,CHEM-TR-0257,train,449.4,158,142,117,cool_bright_light,1.176,0.936,0.971,1.12,0.46,0,-2.07,23.1,67.0,37.2,synthetic_wristband_dataset\train\img_train_0257_var08.png
img_train_0257_var09,CHEM-TR-0257,train,449.4,158,142,117,high_sensor_noise,0.874,0.985,0.994,0.982,2.82,0,0.02,20.0,33.6,36.1,synthetic_wristband_dataset\train\img_train_0257_var09.png
img_train_0257_var10,CHEM-TR-0257,train,449.4,158,142,117,mild_angle_shift,1.027,1.033,0.979,0.962,1.02,0,2.82,20.3,63.1,36.9,synthetic_wristband_dataset\train\img_train_0257_var10.png
img_train_0258_var01,CHEM-TR-0258,train,167.27,207,196,174,neutral_daylight,1.022,1.017,1.017,0.983,0.56,0,-0.01,29.7,38.2,34.5,synthetic_wristband_dataset\train\img_train_0258_var01.png
img_train_0258_var02,CHEM-TR-0258,train,167.27,207,196,174,warm_tungsten,0.93,1.191,0.944,0.833,1.02,0,1.15,23.2,35.6,8.0,synthetic_wristband_dataset\train\img_train_0258_var02.png
img_train_0258_var03,CHEM-TR-0258,train,167.27,207,196,174,cool_fluorescent,1.048,0.872,0.999,1.156,0.7,0,-1.62,22.1,45.6,30.7,synthetic_wristband_dataset\train\img_train_0258_var03.png
img_train_0258_var04,CHEM-TR-0258,train,167.27,207,196,174,bright_diffuse,1.2,1.04,1.038,1.028,0.46,0,0.29,34.2,57.8,31.4,synthetic_wristband_dataset\train\img_train_0258_var04.png
img_train_0258_var05,CHEM-TR-0258,train,167.27,207,196,174,dim_underexposed,0.75,0.936,0.931,0.962,2.04,0,-0.63,33.3,62.3,23.0,synthetic_wristband_dataset\train\img_train_0258_var05.png
img_train_0258_var06,CHEM-TR-0258,train,167.27,207,196,174,mild_camera_blur,0.975,0.987,1.01,1.013,1.06,3,-0.21,23.8,50.3,25.4,synthetic_wristband_dataset\train\img_train_0258_var06.png
img_train_0258_var07,CHEM-TR-0258,train,167.27,207,196,174,warm_dim_light,0.798,1.166,0.99,0.852,1.94,0,2.2,26.9,38.9,31.4,synthetic_wristband_dataset\train\img_train_0258_var07.png
img_train_0258_var08,CHEM-TR-0258,train,167.27,207,196,174,cool_bright_light,1.138,0.929,0.973,1.093,0.73,0,-1.93,26.8,52.6,11.2,synthetic_wristband_dataset\train\img_train_0258_var08.png
img_train_0258_var09,CHEM-TR-0258,train,167.27,207,196,174,high_sensor_noise,0.911,0.983,1.0,0.987,3.12,0,0.01,27.8,78.8,19.0,synthetic_wristband_dataset\train\img_train_0258_var09.png
img_train_0258_var10,CHEM-TR-0258,train,167.27,207,196,174,mild_angle_shift,1.019,1.044,0.961,0.968,1.06,0,2.52,27.3,47.8,17.9,synthetic_wristband_dataset\train\img_train_0258_var10.png
img_train_0259_var01,CHEM-TR-0259,train,1924.84,56,40,27,neutral_daylight,1.01,1.001,1.004,1.013,0.37,0,0.11,29.5,63.0,5.9,synthetic_wristband_dataset\train\img_train_0259_var01.png
img_train_0259_var02,CHEM-TR-0259,train,1924.84,56,40,27,warm_tungsten,0.897,1.165,0.959,0.818,1.09,0,1.43,28.2,73.9,23.1,synthetic_wristband_dataset\train\img_train_0259_var02.png
img_train_0259_var03,CHEM-TR-0259,train,1924.84,56,40,27,cool_fluorescent,1.075,0.876,0.969,1.132,0.68,0,-1.38,33.3,37.1,20.1,synthetic_wristband_dataset\train\img_train_0259_var03.png
img_train_0259_var04,CHEM-TR-0259,train,1924.84,56,40,27,bright_diffuse,1.246,1.008,1.022,1.008,0.16,0,0.36,25.3,31.0,37.8,synthetic_wristband_dataset\train\img_train_0259_var04.png
img_train_0259_var05,CHEM-TR-0259,train,1924.84,56,40,27,dim_underexposed,0.691,0.958,0.96,0.951,2.22,0,-0.7,24.4,41.4,11.7,synthetic_wristband_dataset\train\img_train_0259_var05.png
img_train_0259_var06,CHEM-TR-0259,train,1924.84,56,40,27,mild_camera_blur,1.004,0.986,0.982,1.003,1.05,3,-0.2,31.1,63.4,30.2,synthetic_wristband_dataset\train\img_train_0259_var06.png
img_train_0259_var07,CHEM-TR-0259,train,1924.84,56,40,27,warm_dim_light,0.804,1.154,0.962,0.853,1.93,0,2.25,34.9,62.0,15.2,synthetic_wristband_dataset\train\img_train_0259_var07.png
img_train_0259_var08,CHEM-TR-0259,train,1924.84,56,40,27,cool_bright_light,1.175,0.923,0.993,1.107,0.79,0,-1.96,22.5,67.9,35.0,synthetic_wristband_dataset\train\img_train_0259_var08.png
img_train_0259_var09,CHEM-TR-0259,train,1924.84,56,40,27,high_sensor_noise,0.924,0.982,0.986,0.999,3.19,0,0.49,26.2,33.7,12.7,synthetic_wristband_dataset\train\img_train_0259_var09.png
img_train_0259_var10,CHEM-TR-0259,train,1924.84,56,40,27,mild_angle_shift,1.043,1.044,0.988,0.977,0.85,0,2.64,26.7,65.9,35.4,synthetic_wristband_dataset\train\img_train_0259_var10.png
img_train_0260_var01,CHEM-TR-0260,train,1867.49,58,42,28,neutral_daylight,1.028,1.009,0.994,1.014,0.6,0,-0.04,21.7,34.0,19.0,synthetic_wristband_dataset\train\img_train_0260_var01.png
img_train_0260_var02,CHEM-TR-0260,train,1867.49,58,42,28,warm_tungsten,0.904,1.161,0.944,0.819,1.19,0,1.4,34.5,36.5,29.3,synthetic_wristband_dataset\train\img_train_0260_var02.png
img_train_0260_var03,CHEM-TR-0260,train,1867.49,58,42,28,cool_fluorescent,1.044,0.894,0.973,1.128,0.94,0,-1.33,33.1,36.9,12.4,synthetic_wristband_dataset\train\img_train_0260_var03.png
img_train_0260_var04,CHEM-TR-0260,train,1867.49,58,42,28,bright_diffuse,1.248,1.01,1.008,1.02,0.25,0,0.27,27.3,70.6,10.5,synthetic_wristband_dataset\train\img_train_0260_var04.png
img_train_0260_var05,CHEM-TR-0260,train,1867.49,58,42,28,dim_underexposed,0.694,0.965,0.932,0.958,2.04,0,-1.08,20.6,32.3,13.9,synthetic_wristband_dataset\train\img_train_0260_var05.png
img_train_0260_var06,CHEM-TR-0260,train,1867.49,58,42,28,mild_camera_blur,1.018,1.005,1.009,0.981,1.12,3,-0.21,23.4,55.5,27.4,synthetic_wristband_dataset\train\img_train_0260_var06.png
img_train_0260_var07,CHEM-TR-0260,train,1867.49,58,42,28,warm_dim_light,0.775,1.15,0.961,0.86,1.93,0,2.15,25.6,65.1,37.0,synthetic_wristband_dataset\train\img_train_0260_var07.png
img_train_0260_var08,CHEM-TR-0260,train,1867.49,58,42,28,cool_bright_light,1.142,0.923,0.989,1.08,0.64,0,-2.22,25.1,74.2,33.5,synthetic_wristband_dataset\train\img_train_0260_var08.png
img_train_0260_var09,CHEM-TR-0260,train,1867.49,58,42,28,high_sensor_noise,0.913,1.017,0.992,0.997,2.97,0,0.22,25.0,49.6,34.1,synthetic_wristband_dataset\train\img_train_0260_var09.png
img_train_0260_var10,CHEM-TR-0260,train,1867.49,58,42,28,mild_angle_shift,1.018,1.058,0.979,0.975,1.14,0,2.56,27.5,31.2,9.9,synthetic_wristband_dataset\train\img_train_0260_var10.png
img_train_0261_var01,CHEM-TR-0261,train,0.0,245,240,222,neutral_daylight,1.023,1.014,1.02,1.02,0.64,0,-0.1,25.6,61.2,7.2,synthetic_wristband_dataset\train\img_train_0261_var01.png
img_train_0261_var02,CHEM-TR-0261,train,0.0,245,240,222,warm_tungsten,0.895,1.165,0.947,0.804,1.11,0,1.4,26.1,31.0,35.8,synthetic_wristband_dataset\train\img_train_0261_var02.png
img_train_0261_var03,CHEM-TR-0261,train,0.0,245,240,222,cool_fluorescent,1.047,0.877,0.991,1.133,0.91,0,-1.67,29.7,43.9,6.6,synthetic_wristband_dataset\train\img_train_0261_var03.png
img_train_0261_var04,CHEM-TR-0261,train,0.0,245,240,222,bright_diffuse,1.22,1.006,1.031,1.014,0.49,0,0.57,23.2,67.4,36.3,synthetic_wristband_dataset\train\img_train_0261_var04.png
img_train_0261_var05,CHEM-TR-0261,train,0.0,245,240,222,dim_underexposed,0.739,0.966,0.957,0.943,2.4,0,-0.69,29.5,65.3,5.1,synthetic_wristband_dataset\train\img_train_0261_var05.png
img_train_0261_var06,CHEM-TR-0261,train,0.0,245,240,222,mild_camera_blur,0.997,1.001,0.989,1.017,1.04,3,0.09,28.5,33.6,6.6,synthetic_wristband_dataset\train\img_train_0261_var06.png
img_train_0261_var07,CHEM-TR-0261,train,0.0,245,240,222,warm_dim_light,0.809,1.156,0.992,0.846,1.64,0,1.84,34.2,31.6,23.5,synthetic_wristband_dataset\train\img_train_0261_var07.png
img_train_0261_var08,CHEM-TR-0261,train,0.0,245,240,222,cool_bright_light,1.179,0.915,0.985,1.086,0.43,0,-2.2,31.4,67.8,31.9,synthetic_wristband_dataset\train\img_train_0261_var08.png
img_train_0261_var09,CHEM-TR-0261,train,0.0,245,240,222,high_sensor_noise,0.911,1.013,0.988,0.989,3.16,0,0.28,19.4,76.4,35.3,synthetic_wristband_dataset\train\img_train_0261_var09.png
img_train_0261_var10,CHEM-TR-0261,train,0.0,245,240,222,mild_angle_shift,1.028,1.034,0.996,0.954,1.16,0,2.93,34.8,53.9,37.4,synthetic_wristband_dataset\train\img_train_0261_var10.png
img_train_0262_var01,CHEM-TR-0262,train,685.8,128,110,86,neutral_daylight,0.984,1.002,1.01,1.0,0.62,0,0.02,21.0,72.1,18.3,synthetic_wristband_dataset\train\img_train_0262_var01.png
img_train_0262_var02,CHEM-TR-0262,train,685.8,128,110,86,warm_tungsten,0.896,1.184,0.97,0.826,1.12,0,0.91,32.1,75.1,4.4,synthetic_wristband_dataset\train\img_train_0262_var02.png
img_train_0262_var03,CHEM-TR-0262,train,685.8,128,110,86,cool_fluorescent,1.067,0.895,0.968,1.145,0.84,0,-1.62,32.4,67.1,35.5,synthetic_wristband_dataset\train\img_train_0262_var03.png
img_train_0262_var04,CHEM-TR-0262,train,685.8,128,110,86,bright_diffuse,1.199,1.022,1.013,1.002,0.3,0,0.71,27.3,62.1,8.4,synthetic_wristband_dataset\train\img_train_0262_var04.png
img_train_0262_var05,CHEM-TR-0262,train,685.8,128,110,86,dim_underexposed,0.718,0.96,0.961,0.959,2.33,0,-0.82,24.1,44.1,28.8,synthetic_wristband_dataset\train\img_train_0262_var05.png
img_train_0262_var06,CHEM-TR-0262,train,685.8,128,110,86,mild_camera_blur,1.002,1.008,0.999,1.019,1.21,3,-0.13,20.0,55.4,18.6,synthetic_wristband_dataset\train\img_train_0262_var06.png
img_train_0262_var07,CHEM-TR-0262,train,685.8,128,110,86,warm_dim_light,0.824,1.139,0.983,0.857,1.93,0,2.1,23.0,39.8,5.4,synthetic_wristband_dataset\train\img_train_0262_var07.png
img_train_0262_var08,CHEM-TR-0262,train,685.8,128,110,86,cool_bright_light,1.145,0.935,0.962,1.096,0.67,0,-2.19,33.0,70.8,18.0,synthetic_wristband_dataset\train\img_train_0262_var08.png
img_train_0262_var09,CHEM-TR-0262,train,685.8,128,110,86,high_sensor_noise,0.907,1.015,1.014,1.007,3.07,0,0.21,21.3,61.1,32.7,synthetic_wristband_dataset\train\img_train_0262_var09.png
img_train_0262_var10,CHEM-TR-0262,train,685.8,128,110,86,mild_angle_shift,1.011,1.035,0.993,0.959,0.83,0,3.03,29.6,35.0,38.8,synthetic_wristband_dataset\train\img_train_0262_var10.png
img_train_0263_var01,CHEM-TR-0263,train,399.83,166,150,126,neutral_daylight,0.989,1.003,1.01,1.006,0.34,0,-0.28,23.1,69.9,18.6,synthetic_wristband_dataset\train\img_train_0263_var01.png
img_train_0263_var02,CHEM-TR-0263,train,399.83,166,150,126,warm_tungsten,0.945,1.167,0.957,0.834,1.17,0,0.91,19.8,52.6,16.9,synthetic_wristband_dataset\train\img_train_0263_var02.png
img_train_0263_var03,CHEM-TR-0263,train,399.83,166,150,126,cool_fluorescent,1.022,0.866,0.989,1.129,0.65,0,-1.28,26.0,62.7,4.3,synthetic_wristband_dataset\train\img_train_0263_var03.png
img_train_0263_var04,CHEM-TR-0263,train,399.83,166,150,126,bright_diffuse,1.194,1.033,1.004,1.021,0.14,0,0.64,20.8,76.7,16.8,synthetic_wristband_dataset\train\img_train_0263_var04.png
img_train_0263_var05,CHEM-TR-0263,train,399.83,166,150,126,dim_underexposed,0.728,0.933,0.932,0.937,2.39,0,-1.02,34.3,37.0,18.7,synthetic_wristband_dataset\train\img_train_0263_var05.png
img_train_0263_var06,CHEM-TR-0263,train,399.83,166,150,126,mild_camera_blur,0.996,0.981,1.008,0.994,1.28,3,0.14,32.0,55.9,19.1,synthetic_wristband_dataset\train\img_train_0263_var06.png
img_train_0263_var07,CHEM-TR-0263,train,399.83,166,150,126,warm_dim_light,0.788,1.138,0.961,0.869,1.86,0,1.9,29.7,41.5,17.6,synthetic_wristband_dataset\train\img_train_0263_var07.png
img_train_0263_var08,CHEM-TR-0263,train,399.83,166,150,126,cool_bright_light,1.152,0.936,0.987,1.117,0.69,0,-2.13,20.5,56.7,19.8,synthetic_wristband_dataset\train\img_train_0263_var08.png
img_train_0263_var09,CHEM-TR-0263,train,399.83,166,150,126,high_sensor_noise,0.908,1.019,1.01,1.002,3.12,0,0.29,27.9,59.7,35.1,synthetic_wristband_dataset\train\img_train_0263_var09.png
img_train_0263_var10,CHEM-TR-0263,train,399.83,166,150,126,mild_angle_shift,1.006,1.055,0.993,0.945,1.16,0,2.79,21.3,42.8,37.0,synthetic_wristband_dataset\train\img_train_0263_var10.png
img_train_0264_var01,CHEM-TR-0264,train,1763.92,61,44,30,neutral_daylight,0.997,0.984,0.981,0.988,0.5,0,-0.16,28.2,61.0,36.2,synthetic_wristband_dataset\train\img_train_0264_var01.png
img_train_0264_var02,CHEM-TR-0264,train,1763.92,61,44,30,warm_tungsten,0.933,1.161,0.976,0.807,1.17,0,1.35,26.6,30.1,36.4,synthetic_wristband_dataset\train\img_train_0264_var02.png
img_train_0264_var03,CHEM-TR-0264,train,1763.92,61,44,30,cool_fluorescent,1.069,0.871,0.967,1.157,0.75,0,-1.71,27.9,45.8,36.0,synthetic_wristband_dataset\train\img_train_0264_var03.png
img_train_0264_var04,CHEM-TR-0264,train,1763.92,61,44,30,bright_diffuse,1.215,1.025,1.024,1.025,0.13,0,0.71,22.0,39.4,31.6,synthetic_wristband_dataset\train\img_train_0264_var04.png
img_train_0264_var05,CHEM-TR-0264,train,1763.92,61,44,30,dim_underexposed,0.697,0.941,0.956,0.952,2.27,0,-1.02,20.2,67.9,23.5,synthetic_wristband_dataset\train\img_train_0264_var05.png
img_train_0264_var06,CHEM-TR-0264,train,1763.92,61,44,30,mild_camera_blur,1.024,0.992,1.016,1.003,1.14,3,-0.23,29.1,55.5,15.6,synthetic_wristband_dataset\train\img_train_0264_var06.png
img_train_0264_var07,CHEM-TR-0264,train,1763.92,61,44,30,warm_dim_light,0.776,1.16,0.973,0.848,1.79,0,2.26,27.0,44.0,25.0,synthetic_wristband_dataset\train\img_train_0264_var07.png
img_train_0264_var08,CHEM-TR-0264,train,1763.92,61,44,30,cool_bright_light,1.176,0.916,1.0,1.106,0.73,0,-2.4,27.9,77.7,12.9,synthetic_wristband_dataset\train\img_train_0264_var08.png
img_train_0264_var09,CHEM-TR-0264,train,1763.92,61,44,30,high_sensor_noise,0.925,1.015,0.999,1.008,3.07,0,0.41,23.5,72.3,16.5,synthetic_wristband_dataset\train\img_train_0264_var09.png
img_train_0264_var10,CHEM-TR-0264,train,1763.92,61,44,30,mild_angle_shift,1.005,1.037,0.997,0.941,1.08,0,2.96,20.9,35.9,27.2,synthetic_wristband_dataset\train\img_train_0264_var10.png
img_train_0265_var01,CHEM-TR-0265,train,0.0,245,240,222,neutral_daylight,1.024,1.016,0.981,0.999,0.67,0,-0.15,24.6,75.3,15.7,synthetic_wristband_dataset\train\img_train_0265_var01.png
img_train_0265_var02,CHEM-TR-0265,train,0.0,245,240,222,warm_tungsten,0.918,1.189,0.962,0.818,0.88,0,1.24,23.0,75.5,16.6,synthetic_wristband_dataset\train\img_train_0265_var02.png
img_train_0265_var03,CHEM-TR-0265,train,0.0,245,240,222,cool_fluorescent,1.077,0.898,0.987,1.136,0.94,0,-1.25,33.1,76.2,26.9,synthetic_wristband_dataset\train\img_train_0265_var03.png
img_train_0265_var04,CHEM-TR-0265,train,0.0,245,240,222,bright_diffuse,1.191,1.035,1.016,1.032,0.36,0,0.31,20.7,55.9,13.7,synthetic_wristband_dataset\train\img_train_0265_var04.png
img_train_0265_var05,CHEM-TR-0265,train,0.0,245,240,222,dim_underexposed,0.749,0.962,0.952,0.97,2.24,0,-0.75,28.3,57.6,8.1,synthetic_wristband_dataset\train\img_train_0265_var05.png
img_train_0265_var06,CHEM-TR-0265,train,0.0,245,240,222,mild_camera_blur,0.986,1.019,1.019,0.988,1.35,3,-0.03,33.1,43.7,23.7,synthetic_wristband_dataset\train\img_train_0265_var06.png
img_train_0265_var07,CHEM-TR-0265,train,0.0,245,240,222,warm_dim_light,0.773,1.161,0.964,0.849,1.98,0,1.9,28.6,46.5,26.7,synthetic_wristband_dataset\train\img_train_0265_var07.png
